"concept_id","concept_name","concept_code","vocabulary_id"
41105549,"deferasirox 250 MG Oral Tablet [Exjade] Box of 84 by Cc","OMOP2303511","RxNorm Extension"
41261363,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] Box of 84 by European","OMOP2459325","RxNorm Extension"
21124471,"deferasirox 250 MG Oral Tablet [Exjade] Box of 28 by Novartis","OMOP260990","RxNorm Extension"
1786056,"deferasirox 1.25 MG/ML","597766","RxNorm"
42926844,"deferasirox 500 MG [HEMOSIROX]","OMOP4653654","RxNorm Extension"
40930178,"deferasirox 500 MG Oral Tablet Box of 252","OMOP2128140","RxNorm Extension"
40855785,"deferasirox 500 MG Oral Tablet [Exjade] Box of 84 by European","OMOP2053747","RxNorm Extension"
44177547,"deferasirox 250 MG Disintegrating Oral Tablet [Exjade] Box of 252","OMOP3054270","RxNorm Extension"
41105548,"deferasirox 250 MG Oral Tablet [Exjade] Box of 84 by Gerke","OMOP2303510","RxNorm Extension"
43037301,"deferasirox 360 MG Delayed Release Oral Tablet Box of 30","OMOP4852347","RxNorm Extension"
21065749,"deferasirox 500 MG Oral Tablet [Exjade]","OMOP260995","RxNorm Extension"
43037298,"deferasirox 90 MG Delayed Release Oral Tablet Box of 30","OMOP4852344","RxNorm Extension"
42926848,"deferasirox Oral Powder [HEMO-JADE]","OMOP4653658","RxNorm Extension"
42614567,"deferasirox Effervescent Oral Tablet [Exjade]","OMOP5159644","RxNorm Extension"
36782135,"deferasirox 180 MG Delayed Release Oral Tablet","OMOP4770421","RxNorm Extension"
41168137,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Novartis","OMOP2366099","RxNorm Extension"
42926721,"deferasirox 25 MG/ML","OMOP4653645","RxNorm Extension"
46221239,"deferasirox 360 MG Oral Tablet [Jadenu]","1607794","RxNorm"
40867984,"deferasirox 125 MG Oral Tablet Box of 84","OMOP2065946","RxNorm Extension"
42926847,"deferasirox Oral Powder [EXPERID]","OMOP4653657","RxNorm Extension"
43217632,"deferasirox 500 MG Disintegrating Oral Tablet [Exjade] Box of 28","OMOP499915","RxNorm Extension"
42926851,"deferasirox Oral Suspension [FEDUROW]","OMOP4653661","RxNorm Extension"
41304610,"deferasirox 250 MG Oral Tablet Box of 84","OMOP2502572","RxNorm Extension"
44186504,"deferasirox 250 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Gerke","OMOP3063227","RxNorm Extension"
43517685,"deferasirox 250 MG Disintegrating Oral Tablet [Exjade]","OMOP2804800","RxNorm Extension"
40720450,"deferasirox 500 MG Tablet for Oral Suspension [Exjade] Box of 28 by Novartis","OMOP4736484","RxNorm Extension"
36509158,"deferasirox 180 MG Delayed Release Oral Tablet [Exjade] by Orifarm Leverkus","OMOP4836310","RxNorm Extension"
1594764,"deferasirox 90 MG Oral Granules [Jadenu]","1923825","RxNorm"
43037303,"deferasirox 360 MG Delayed Release Oral Tablet [Exjade] Box of 30 by Novartis","OMOP4852349","RxNorm Extension"
2917484,"deferasirox 250 MG Effervescent Oral Tablet Box of 84 by Pharmacor","OMOP5134306","RxNorm Extension"
40909776,"deferasirox 500 MG Oral Tablet [Exjade] Box of 252","OMOP2107738","RxNorm Extension"
42926837,"deferasirox 500 MG Oral Powder","OMOP4653647","RxNorm Extension"
41136958,"deferasirox 500 MG Oral Tablet [Exjade] Box of 252 by Novartis","OMOP2334920","RxNorm Extension"
40918000,"deferasirox 500 MG Oral Tablet [Exjade] Box of 84 by Novartis","OMOP2115962","RxNorm Extension"
36258934,"deferasirox 180 MG Oral Tablet [Exjade] Box of 90 by Novartis","OMOP3109809","RxNorm Extension"
1786055,"deferasirox","614373","RxNorm"
42926836,"deferasirox 25 MG/ML [FEDUROW]","OMOP4653646","RxNorm Extension"
41191157,"deferasirox 500 MG Oral Tablet [Exjade] Box of 84","OMOP2389119","RxNorm Extension"
2917510,"deferasirox 125 MG Effervescent Oral Tablet","OMOP5134332","RxNorm Extension"
36237791,"Exjade Oral Product","1173265","RxNorm"
42926807,"deferasirox 1000 MG Oral Powder","OMOP4653617","RxNorm Extension"
41222267,"deferasirox 125 MG Disintegrating Oral Tablet [Exjade] Box of 84","OMOP2420229","RxNorm Extension"
2917496,"deferasirox 180 MG Oral Tablet [Jadenu] Box of 30","OMOP5134318","RxNorm Extension"
2917491,"deferasirox 250 MG Effervescent Oral Tablet Box of 14","OMOP5134313","RxNorm Extension"
42926846,"deferasirox Oral Powder","OMOP4653656","RxNorm Extension"
40899048,"deferasirox 500 MG Oral Tablet Box of 84","OMOP2097010","RxNorm Extension"
36214938,"deferasirox Oral Product","1157197","RxNorm"
1594762,"deferasirox Oral Granules [Jadenu]","1923823","RxNorm"
41199568,"deferasirox 125 MG Disintegrating Oral Tablet [Exjade] Box of 84 by Gerke","OMOP2397530","RxNorm Extension"
2917470,"deferasirox 500 MG Effervescent Oral Tablet Box of 28","OMOP5134293","RxNorm Extension"
41304609,"deferasirox 500 MG Disintegrating Oral Tablet Box of 252","OMOP2502571","RxNorm Extension"
42926814,"deferasirox 1000 MG [J-JADE]","OMOP4653624","RxNorm Extension"
41191158,"deferasirox 360 MG Oral Tablet [Exjade]","OMOP2389120","RxNorm Extension"
42926850,"deferasirox Oral Suspension","OMOP4653660","RxNorm Extension"
1594127,"deferasirox 500 MG [Exjade]","1869546","RxNorm"
43140704,"deferasirox 125 MG Disintegrating Oral Tablet [Exjade] Box of 28 by Novartis","OMOP499922","RxNorm Extension"
42926808,"deferasirox 1000 MG Oral Powder [EXPERID]","OMOP4653618","RxNorm Extension"
2917503,"deferasirox 125 MG Effervescent Oral Tablet Box of 28 by Pharmacor","OMOP5134325","RxNorm Extension"
1786057,"deferasirox 125 MG Tablet for Oral Suspension","597768","RxNorm"
40720451,"deferasirox 500 MG Tablet for Oral Suspension [Exjade] Box of 28","OMOP4736483","RxNorm Extension"
2917489,"deferasirox 250 MG Effervescent Oral Tablet Box of 28","OMOP5134311","RxNorm Extension"
2917485,"deferasirox 250 MG Effervescent Oral Tablet Box of 84","OMOP5134307","RxNorm Extension"
2917497,"deferasirox 125 MG Effervescent Oral Tablet [Exjade] Box of 28","OMOP5134319","RxNorm Extension"
1786058,"deferasirox 2.5 MG/ML","597769","RxNorm"
42926838,"deferasirox 500 MG Oral Powder [EXPERID]","OMOP4653648","RxNorm Extension"
43140702,"deferasirox Disintegrating Oral Tablet [Exjade]","OMOP499911","RxNorm Extension"
41105550,"deferasirox 250 MG Oral Tablet [Exjade] Box of 84 by Abacus Medicine","OMOP2303512","RxNorm Extension"
21075697,"deferasirox 125 MG Oral Tablet [Exjade]","OMOP261004","RxNorm Extension"
41065700,"deferasirox 360 MG Oral Tablet [Exjade] Box of 30","OMOP2263662","RxNorm Extension"
2917509,"deferasirox 125 MG Effervescent Oral Tablet by Pharmacor","OMOP5134331","RxNorm Extension"
43217633,"deferasirox 125 MG Disintegrating Oral Tablet","OMOP499918","RxNorm Extension"
1594766,"deferasirox 360 MG Oral Granules [Jadenu]","1923827","RxNorm"
42926829,"deferasirox 125 MG [EXPERID]","OMOP4653639","RxNorm Extension"
41011681,"deferasirox 500 MG Oral Tablet [Exjade] Box of 84 by Cc","OMOP2209643","RxNorm Extension"
